Datum;Gemeentecode;Aantal
2020-03-19;1771;4
2020-03-19;1774;8
2020-03-19;1783;7
2020-03-19;1842;1
2020-03-19;1859;1
2020-03-19;1876;3
2020-03-19;1883;51
2020-03-19;1884;1
2020-03-19;1894;41
2020-03-19;1896;5
2020-03-19;1900;2
2020-03-19;1901;1
2020-03-19;1903;4
2020-03-19;1904;10
2020-03-19;1911;3
2020-03-19;1916;6
2020-03-19;1924;8
2020-03-19;1926;11
2020-03-19;1930;7
2020-03-19;1931;5
2020-03-19;1940;5
2020-03-19;1942;10
2020-03-19;1945;18
2020-03-19;1948;72
2020-03-19;1952;2
2020-03-19;1954;18
2020-03-19;1955;1
2020-03-19;1959;19
2020-03-19;1960;8
2020-03-19;1961;7
2020-03-19;1963;12
2020-03-19;1969;3
2020-03-19;1970;1
2020-03-19;1978;9
2020-03-20;-1;112
2020-03-20;14;28
2020-03-20;34;5
2020-03-20;50;4
2020-03-20;72;1
2020-03-20;74;1
2020-03-20;80;5
2020-03-20;86;2
2020-03-20;90;3
2020-03-20;106;1
2020-03-20;109;13
2020-03-20;114;4
2020-03-20;118;4
2020-03-20;119;1
2020-03-20;141;3
2020-03-20;147;3
2020-03-20;148;4
2020-03-20;150;7
2020-03-20;153;8
2020-03-20;158;1
2020-03-20;160;1
2020-03-20;163;2
2020-03-20;164;5
2020-03-20;166;5
2020-03-20;171;2
2020-03-20;173;5
2020-03-20;175;3
2020-03-20;177;3
2020-03-20;180;3
2020-03-20;183;3
2020-03-20;184;5
2020-03-20;193;18
2020-03-20;197;1
2020-03-20;200;13
2020-03-20;202;13
2020-03-20;203;8
2020-03-20;209;8
2020-03-20;213;1
2020-03-20;214;5
2020-03-20;216;4
2020-03-20;221;3
2020-03-20;222;4
2020-03-20;225;5
2020-03-20;226;2
2020-03-20;228;9
2020-03-20;230;2
2020-03-20;232;4
2020-03-20;233;9
2020-03-20;243;5
2020-03-20;246;5
2020-03-20;252;7
2020-03-20;262;2
2020-03-20;263;2
2020-03-20;267;2
2020-03-20;268;55
2020-03-20;269;5
2020-03-20;273;3
2020-03-20;274;9
2020-03-20;275;7
2020-03-20;277;2
2020-03-20;281;4
2020-03-20;285;1
2020-03-20;289;2
2020-03-20;293;1
2020-03-20;296;14
2020-03-20;297;4
2020-03-20;299;5
2020-03-20;301;2
2020-03-20;302;4
2020-03-20;303;10
2020-03-20;307;32
2020-03-20;308;1
2020-03-20;310;18
2020-03-20;312;2
2020-03-20;317;1
2020-03-20;321;17
2020-03-20;327;4
2020-03-20;331;3
2020-03-20;342;14
2020-03-20;344;101
2020-03-20;345;2
2020-03-20;351;3
2020-03-20;352;5
2020-03-20;353;8
2020-03-20;355;13
2020-03-20;356;8
2020-03-20;358;5
2020-03-20;361;10
2020-03-20;362;22
2020-03-20;363;127
2020-03-20;373;4
2020-03-20;375;6
2020-03-20;376;3
2020-03-20;377;3
2020-03-20;383;6
2020-03-20;384;3
2020-03-20;385;3
2020-03-20;388;5
2020-03-20;392;17
2020-03-20;394;8
2020-03-20;396;5
2020-03-20;397;7
2020-03-20;398;3
2020-03-20;399;3
2020-03-20;400;2
2020-03-20;402;5
2020-03-20;405;3
2020-03-20;406;3
2020-03-20;415;4
2020-03-20;416;4
2020-03-20;431;3
2020-03-20;437;3
2020-03-20;439;11
2020-03-20;441;6
2020-03-20;448;3
2020-03-20;450;2
2020-03-20;451;2
2020-03-20;453;5
2020-03-20;457;1
2020-03-20;473;1
2020-03-20;479;3
2020-03-20;482;3
2020-03-20;484;13
2020-03-20;489;5
2020-03-20;501;1
2020-03-20;502;3
2020-03-20;503;9
2020-03-20;505;11
2020-03-20;513;10
2020-03-20;518;36
2020-03-20;523;6
2020-03-20;530;4
2020-03-20;532;3
2020-03-20;534;2
2020-03-20;537;3
2020-03-20;542;2
2020-03-20;546;14
2020-03-20;547;2
2020-03-20;556;2
2020-03-20;569;1
2020-03-20;575;2
2020-03-20;579;6
2020-03-20;589;2
2020-03-20;590;2
2020-03-20;597;2
2020-03-20;599;104
2020-03-20;603;4
2020-03-20;606;4
2020-03-20;610;2
2020-03-20;613;5
2020-03-20;614;3
2020-03-20;622;7
2020-03-20;626;2
2020-03-20;627;3
2020-03-20;629;4
2020-03-20;632;5
2020-03-20;637;4
2020-03-20;642;6
2020-03-20;654;3
2020-03-20;664;3
2020-03-20;668;4
2020-03-20;678;2
2020-03-20;687;3
2020-03-20;703;5
2020-03-20;715;5
2020-03-20;716;2
2020-03-20;717;2
2020-03-20;718;6
2020-03-20;736;3
2020-03-20;737;1
2020-03-20;743;2
2020-03-20;744;1
2020-03-20;748;8
2020-03-20;753;8
2020-03-20;755;25
2020-03-20;756;5
2020-03-20;757;6
2020-03-20;758;121
2020-03-20;762;13
2020-03-20;765;1
2020-03-20;766;2
2020-03-20;770;6
2020-03-20;772;28
2020-03-20;777;15
2020-03-20;779;7
2020-03-20;784;7
2020-03-20;785;11
2020-03-20;786;4
2020-03-20;788;9
2020-03-20;794;26
2020-03-20;796;38
2020-03-20;797;7
2020-03-20;798;4
2020-03-20;809;13
2020-03-20;815;2
2020-03-20;820;1
2020-03-20;823;1
2020-03-20;824;12
2020-03-20;826;12
2020-03-20;828;35
2020-03-20;840;3
2020-03-20;845;12
2020-03-20;847;5
2020-03-20;848;7
2020-03-20;851;4
2020-03-20;852;7
2020-03-20;855;133
2020-03-20;856;71
2020-03-20;858;2
2020-03-20;861;5
2020-03-20;865;8
2020-03-20;866;2
2020-03-20;867;15
2020-03-20;879;7
2020-03-20;880;1
2020-03-20;882;7
2020-03-20;888;5
2020-03-20;889;1
2020-03-20;893;1
2020-03-20;899;6
2020-03-20;907;4
2020-03-20;917;18
2020-03-20;928;5
2020-03-20;935;56
2020-03-20;938;2
2020-03-20;944;1
2020-03-20;946;7
2020-03-20;957;15
2020-03-20;965;5
2020-03-20;971;5
2020-03-20;983;24
2020-03-20;984;6
2020-03-20;986;4
2020-03-20;988;4
2020-03-20;994;4
2020-03-20;995;15
2020-03-20;1507;11
2020-03-20;1509;2
2020-03-20;1525;3
2020-03-20;1581;8
2020-03-20;1586;1
2020-03-20;1598;1
2020-03-20;1621;14
2020-03-20;1640;16
2020-03-20;1641;5
2020-03-20;1652;36
2020-03-20;1655;2
2020-03-20;1658;4
2020-03-20;1659;6
2020-03-20;1669;4
2020-03-20;1674;8
2020-03-20;1676;2
2020-03-20;1684;4
2020-03-20;1685;20
2020-03-20;1690;2
2020-03-20;1696;1
2020-03-20;1699;1
2020-03-20;1702;10
2020-03-20;1705;6
2020-03-20;1706;8
2020-03-20;1708;1
2020-03-20;1709;3
2020-03-20;1711;7
2020-03-20;1714;3
2020-03-20;1719;13
2020-03-20;1721;37
2020-03-20;1723;6
2020-03-20;1724;1
2020-03-20;1728;6
2020-03-20;1729;2
2020-03-20;1730;5
2020-03-20;1731;1
2020-03-20;1734;15
2020-03-20;1735;3
2020-03-20;1740;5
2020-03-20;1742;2
2020-03-20;1771;4
2020-03-20;1774;9
2020-03-20;1783;9
2020-03-20;1842;2
2020-03-20;1859;1
2020-03-20;1876;5
2020-03-20;1883;58
2020-03-20;1884;1
2020-03-20;1894;49
2020-03-20;1896;9
2020-03-20;1900;2
2020-03-20;1901;1
2020-03-20;1903;6
2020-03-20;1904;10
2020-03-20;1911;3
2020-03-20;1916;7
2020-03-20;1924;14
2020-03-20;1926;11
2020-03-20;1930;11
2020-03-20;1931;7
2020-03-20;1940;6
2020-03-20;1942;10
2020-03-20;1945;20
2020-03-20;1948;81
2020-03-20;1952;2
2020-03-20;1954;19
2020-03-20;1955;1
2020-03-20;1959;19
2020-03-20;1960;11
2020-03-20;1961;7
2020-03-20;1963;17
2020-03-20;1969;2
2020-03-20;1970;1
2020-03-20;1978;11
2020-03-21;-1;137
2020-03-21;14;39
2020-03-21;34;11
2020-03-21;50;4
2020-03-21;72;3
2020-03-21;74;2
2020-03-21;80;8
2020-03-21;86;2
2020-03-21;90;3
2020-03-21;98;1
2020-03-21;106;1
2020-03-21;109;14
2020-03-21;114;4
2020-03-21;118;5
2020-03-21;119;1
2020-03-21;141;4
2020-03-21;147;4
2020-03-21;148;5
2020-03-21;150;16
2020-03-21;153;16
2020-03-21;158;1
2020-03-21;160;3
2020-03-21;163;3
2020-03-21;164;13
2020-03-21;166;12
2020-03-21;168;1
2020-03-21;171;3
2020-03-21;173;6
2020-03-21;175;4
2020-03-21;177;3
2020-03-21;180;3
2020-03-21;183;3
2020-03-21;184;6
2020-03-21;193;23
2020-03-21;197;1
2020-03-21;200;16
2020-03-21;202;15
2020-03-21;203;8
2020-03-21;209;9
2020-03-21;213;1
2020-03-21;214;5
2020-03-21;216;5
2020-03-21;221;3
2020-03-21;222;5
2020-03-21;225;5
2020-03-21;226;2
2020-03-21;228;13
2020-03-21;230;2
2020-03-21;232;6
2020-03-21;233;11
2020-03-21;243;5
2020-03-21;244;1
2020-03-21;246;9
2020-03-21;252;7
2020-03-21;262;2
2020-03-21;263;2
2020-03-21;267;4
2020-03-21;268;60
2020-03-21;269;6
2020-03-21;273;3
2020-03-21;274;9
2020-03-21;275;7
2020-03-21;277;2
2020-03-21;281;4
2020-03-21;285;2
2020-03-21;289;3
2020-03-21;293;1
2020-03-21;294;1
2020-03-21;296;17
2020-03-21;297;5
2020-03-21;299;6
2020-03-21;301;4
2020-03-21;302;9
2020-03-21;303;11
2020-03-21;307;37
2020-03-21;308;1
2020-03-21;310;19
2020-03-21;312;3
2020-03-21;317;1
2020-03-21;321;19
2020-03-21;327;6
2020-03-21;331;4
2020-03-21;342;15
2020-03-21;344;121
2020-03-21;345;2
2020-03-21;351;3
2020-03-21;352;6
2020-03-21;353;11
2020-03-21;355;17
2020-03-21;356;9
2020-03-21;358;5
2020-03-21;361;11
2020-03-21;362;26
2020-03-21;363;161
2020-03-21;373;6
2020-03-21;375;6
2020-03-21;376;4
2020-03-21;377;8
2020-03-21;383;7
2020-03-21;384;3
2020-03-21;385;4
2020-03-21;388;6
2020-03-21;392;25
2020-03-21;394;12
2020-03-21;396;5
2020-03-21;397;11
2020-03-21;398;5
2020-03-21;399;4
2020-03-21;400;3
2020-03-21;402;7
2020-03-21;405;8
2020-03-21;406;3
2020-03-21;415;4
2020-03-21;416;4
2020-03-21;420;1
2020-03-21;431;3
2020-03-21;437;4
2020-03-21;439;14
2020-03-21;441;7
2020-03-21;448;3
2020-03-21;450;2
2020-03-21;451;2
2020-03-21;453;8
2020-03-21;457;1
2020-03-21;473;2
2020-03-21;479;9
2020-03-21;482;3
2020-03-21;484;15
2020-03-21;489;9
2020-03-21;498;2
2020-03-21;501;1
2020-03-21;502;3
2020-03-21;503;11
2020-03-21;505;12
2020-03-21;513;12
2020-03-21;518;44
2020-03-21;523;6
2020-03-21;530;4
2020-03-21;532;5
2020-03-21;534;2
2020-03-21;537;5
2020-03-21;542;2
